i ran out of bread, order more	80
is there a routing number for wachovia	107
am i able to make reservations at spago in beverly hills	0
where would my phone be	41
how little can i pay towards my car insurance	71
what's my income from work	54
when do i need a new credit card	40
did my order get delivered	82
i will require help to take care of my utility bill	83
what is the insurance plan i am enrolled in	57
i need you to flip a coin	43
when do i need to change my motor oil again	79
what do you call yourself	143
what is your current age	52
ill pass	76
tell me a fact about the maned wolf	46
from now on, my name is tom	24
it was lovely to speak with you	49
i need you to act swiftly and freeze all activity on my capital one checking	45
what's the danger level of flying to russia right now	132
is it possible to rollover my 401k	106
how can i get a new card that got melted in the sun	32
what did you ask again	96
check to see if i am still booked to be eating at gusto handcrafted pasta & pizza at 6:30 pm	26
how do i go about getting direct deposit in my usaa account	35
do i have tortillas on my shopping list if not please add it	112
can i ask your name	143
how is the car's tire pressure	125
how much do i have to pay on taxes and cable	7
can i make a change to my credit limit	29
tell me flight dl123's statud	42
can you tell me when i ought to switch out my tires	124
when should i pay my pg&e bill	8
i need to know bank of america's routing	107
how much vacation days have i used	91
how much is the interest rate on my home equity loan	59
does brooklyn have good italian restaurants	103
i need you to turn the tv on now	113
how long does it usually take for a new credit card to come	97
what kind of sockets do the us use	87
what is tuesday's calendar like	12
add what i am listening to to my road trip playlist	136
i have had farm fresh eggs in the fridge for a few months, are they still okay to ingest	44
where is the nearest gas station	36
did i spend too much dough on donuts last week	115
i prefer to be called jason	24
how do i make changes to my insurance policy	58
put laundry on my chore list	127
do i need any vaccines before traveling to brazil	138
may you stop a paymet on my account	45
please initiate a phone call to my boss	65
i really must rent a car out of sky harbor airport from the 3rd to the 5th of february	17
what's my work salary	54
what is the apr on my first bank card account	4
remind me to check the steak	95
how healthy is pecan pie	77
where is the closest target	36
scrap	15
place a hold on my chase money market market account at once	45
how long since i swapped oil	63
please call an uber for me	135
add song to my hype playlist	136
everything needs ordered off my list	80
help me change my account	20
make me a reservation for 5 people at village tavern for the calloways	101
i am saying no	76
how much gas do i need to get to buffalo	47
use my savings account to pay xfinity	83
where i can use credit card points	93
can you flip a coin i pick heads	43
find step by step instructions on how to change my oil	78
what questions can you answer	142
what kind of questions can you answer	142
please cancel my reservation at red lobster for 6	16
how long do i have to pay that bill	8
i want know about carry-on for frontier	19
what month does my card stop working	40
on what day, month and year did i get new tires	63
i need help with my 401k rollover because i just got a new job	106
repeat that once more	96
what organization manufactures you	148
tell me when my credit card from visa expires please	40
will you start a timer for me	122
don't sync with my phone	116
how long can i keep beef in the freezer for before it gets nasty	44
you can remove the wedding from my calendar for march 12, 2019	13
what's london's timezone	123
do you know if i can use pepper and not salt	55
what do you think the purpose of life is	68
what do i need to do	126
how do i check my rewards for my old navy card	104
can i get beer within my deposit account	6
whats the reward balance for my visa	104
i'd like to make an appointment to get my oil changed	108
suggest a few local eateries in mid price range	103
are there any ubers available for two people i need it to go to the stadium on grand	135
do i have anything on my todo list	126
from april to may i will be in america so i need to notify my bank	133
what’s the name of this song	144
purchase me the kyrie 4s	80
book uber from here to downtown	135
what's the carry on policy for delta	19
i'd like to confirm the 2:00 reservation for friday	26
have the riots in france triggered any alerts for people traveling to there	132
do you know london's timezone	123
what time am i meeting john	70
help me find somewhere to schedule a check up on my car's tires	108
how can i change your response language	22
i need an uber to come to my work at 5pm for three people going to the cineplex downtown	135
what is the amount of pto have i used	91
spell doctor	114
make a quarterly payment on my life insurance premium	83
does my western union card have international transaction fees	60
hiya	50
what appointments do i have tomorrow after 1:00pm	12
who or what programmed you, do you know	148
you were made where	145
will ecuador require proof of any shots for me to go there	138
are the ratings for yardhouse good	102
how do i make chicken alfredo	92
can i hear the song that starts out doo doo doo	86
my card got dropped in the shredded and i need it replaced	32
where's my credit score	30
tell carl that he sucks	119
what is tuesday like on my calendar	12
can you tell me what my calendar is like for thursday the 14th	12
can you inform if boston restaurant has good reviews	102
how do i say dinner in spanish	131
check if the doors are locked	113
will you please turn the tv on	113
set an alarm for 05:00 and one for 16:00	2
when is it time for a tire change	124
provide me the name of your boss	147
did i include butter in my shopping list	111
do you know my health benefits	57
change over to the female voice	20
this was a nice chat	49
where is my cellphone	41
see ya!	49
i want to set up direct deposit to my charles schwab account	35
i don't have an answer for that	66
i need an uber ride to come and pick me up now at work	135
i want to go to china but am not sure if i need an international visa	61
remind me to wash the dog, put on list of things to do	127
my phone is lost and i need help finding it	41
can you check what is on my calendar for tuesday	12
what music is this	144
i want to report fraudulent activity on my capital one	98
how is dim sum at legend	102
how do i go to whisper mode	146
how would i apply for an american express	73
what's is the current weather forecast	140
read my shopping list	111
for pasta primavera, what ingredients will i use	56
is anything happening on march 4th 2019	12
get a message to my bank that starting the 14th i'll be in canada	133
i want the volume at level 4	25
i will be telling my bank of my upcoming trip to spain	133
are you an actual live person	5
does the bellagio have any reservations	0
does south korea require an international visa	61
read me my meeting schedule	70
please flip the coin	43
in french, how do i say, see you later	131
i need a tutorial to learn how to change my oil, please	78
can i start calling you dave	21
tell me your thoughts about the meaning of life	68
send 100 dollars from my vanguard money market to my wells fargo savings	130
i need to find a good way to make chicken soup	92
what is the status of my credit card application looking like	3
what time is it over in pacific time	121
please help me in finding my phone	41
how do i find out when my visa bill is due	8
can you please make an appointment for me to get my tires checked out	108
can you tell me what the limit is on my capital one card	28
not happening	76
what items do i have on my amex card this month	129
has my request for time off been approved	90
what are some ways to raise my credit score	53
could you tell me the fuel type for my car	48
either i am not sure	66
what is the wait like at apple bees	51
track the status of my purchase	82
tell me the points on my delta rewards card	104
what is the date that my visa card expires	40
how many meetings do i have today	70
i would love to find a few vegan restaurants in back bay	103
how is my tire pressure	125
the temperature of the ac, what is it at	113
i want to hear that again	96
what's the status on my vacation approval	90
now i'd like for you to return to the original settings	100
tell me how to change my insurance policy	58
can you please update the status of flight dl123	42
who do you say you work for	147
have you heard any great jokes lately	118
can you check and tell me if my tires have enough air	125
where should we eat tonight	103
i want to make pork barbque but do no know how	92
redeem my credit card rewards into my account	93
what is my maurices card's rewards balance	104
can you arrange a meeting for 3:00 on wednesday	109
i would like to know the mpg for this car	72
when was the last time my car was worked on	63
where are the best places to eat	103
can you share my credit score with me	30
let me know how to make a vacation request	89
i'm out of kleenex so will you put that on my shopping list	112
what's my visa cards balance for rewards	104
please set an alarm for me	2
change your language setting to spanish	22
is it possible for a hotel to be booked by you for me in afghanistan at the zoo for the 10th to the 15th	10
let me know chase's routing number	107
hows are ya	50
tell me the least i can pay	71
show me some options for new credit cards that i can apply for, please	73
how do i get to the bowling alley by foot	36
i need to know if i can put a pto request in for march 10 to march 12	89
do you know any jokes about librarians	118
for going to that country, do i need a visa	61
what is the total number of pints in two quarts	69
i want to change your name to sarah	21
what is the name of the insurance plan i am enrolled in	57
how does one apply for a master card	73
apple cider has been in my fridge for four months so can i still drink it	44
i'd like to set a new timer	122
where do i go to get private client account's interest rate	59
what date is the next payday	84
i need you to pair with my phone	116
what's the time in london right now	121
i would like to change your name to fred	21
i need to talk to someone about a fraudulent activity on my card	98
should i get an internation visa to go to switzerland	61
can you now please go back to the original settings	100
i enjoyed our talk, bye	49
would you please increase the speaker volume	25
how healthy is shepard's pie	77
how much is my bill for capital one	7
how many ml's are in a gallon	69
how much interest am i getting percentage wise from chase	59
put we are the champions to my running playlist	136
what activities do you enjoy	141
when are my tires due for changing	124
clear my to do list	127
can you put the currently playing track on my zen playlist	136
what are the things that i wanted to keep in mind	94
how long is it to ann arbor by bus	37
how's my gas mileage while driving through a city	72
how much money is in my bank accounts	6
do i have any meetings on my schedule today	70
i want the volume at 4 please	25
flip a normal coin	43
is it possible to make a reservation at sushi king in virginia beach	0
see if all the doors are locked	113
what is the mpg for this car	72
what's a good place to vacation	134
how do i switch to a new insurance plan	58
do you mind if i ask your name	143
how many calories are in a ghirardelli sea salt caramel candy	14
can you tell me the number of ounces in a quart	69
set a reminder to pay my taxes	95
show me trivia about cats	46
restore factory settings	100
what type of socker conveters do i need in africa	87
what is my schedule like today, any meetings with dan	70
what is there to do in craberra	134
what location is this	31
please help me make a request for vacation	89
book a flight from philadelphia to atlanta on june 5th and returning on june 8th	9
what is the name you would use for me	137
set 60 minutes for oven please	122
i want to report fraudulent activity on my quicksilver card	98
set an alarm for me please	2
how do i get my rewards from my visa card	93
how long does it take to make pho	27
hey how old are you	52
where do i locate my routing number for my premium checking account	107
how much do i have to pay for my shell gas card bill	7
can you tell me my visa's reward balance	104
please call gusto handcrafted pasta & pizza and ask them about the status of my reservation for 6:30 pm	26
please talk a bit faster	23
what different pets do you have	38
show all purchases of video games	129
please flip coin	43
i want to report fraudulent activity on my discover card	98
is it ok to use ketchup instead of mustard	55
how much have i spent lately	115
cancel it	15
i no longer want my reservation for 5 at the loft cancel it please	16
please flip a coin - i call heads	43
what are some good mexican restaurants in indianapolis	103
i'd like to know if my capital one credit card have international transaction fees	60
how long is the wait at buffalo wild wings	51
i need to know how to change my oil and what kind of oil for a 2007 trailblazer	78
i ran out of checks and need more ordered	81
what is the minimum payment for comcast	71
how do i get to the train station by bus	36
speak navajo	22
what is my gymboree card's rewards balance	104
how does my name appear	137
when is it time to change your oil	79
how are the reviews for pasta at assagios	102
can you play the beatles	86
you are not wrong about that	149
what was the temperature yesterday	140
how can i jump start a car	62
what's the time of arrival on my new credit card	97
what was the date of my last car service	63
how many vacation days do i have at my disposal	88
do i have any meetings coming up with dan	70
do i have graham crackers on my shopping list if not please add it	112
please turn on the hallway lights	113
please put wash the dog on my list of things to do	127
what is the amount i owe on my phone	7
have i spent too much of my paycheck on donuts lately	115
i need the information on how to report a lost card	99
can you play the song amazing grace and it goes like this, amazing grace how sweet the sound	86
what's the amount due on my vet and vehicle registration bills	7
my card was destroyed when my house burned down and i need a replacement	32
how do i set up direct deposit for my bank of america account	35
help me get my paycheck set up for direct deposit to my chase account	35
go to the credit card site and check if my application has gone through	3
what do i need in order to jump start my car	62
when do i need to change my oil next	79
can you roll a dice with 6 sides	105
i know that the statement is true	149
let me call mark	65
how little can i pay on my phone bill	71
can you tell me how to jump start a car	62
what time is it now in michigan	121
how can i rent a car in las vegas	17
convert my credit card points to cash	93
hey, have you approved my vacation time yet	90
is it possible for you to schedule a meeting for 3:00 on wednesday	109
i need a suite that can accommodate 3 adults and 1 child in san diego for may 15th, 16th, and 17th	10
i will be visiting america so i will need to let me bank know i will be gone from april to may	133
how much do i need to pay in tax	117
i'm searching for a 2-way flight from yqg to heathrow for w to memorial day	9
could you tell me a good joke	118
if i am in tulsa, will i get charged extra if i use my card	60
please tell me the reason for the hold on my bb&t account	1
would you tell me how to say goodbye in france	131
what number of pto days do i have left	88
what is my pay	84
tell me the pin number to my card	85
can you multiply 45 by 23	11
what is the weather outside	140
can you tell me, what is the meaning of life	68
where can i locate the routing number for the bank i bank with	107
i lost my card, how do i report it	99
i owe you one	120
when will my visa expire	40
tell me how to change my policy	58
what information do i need to direct deposit my paycheck	35
i couldn't say either could be possible	66
i would like to try and confirm that i have a reservation at longhorn for justin	26
can you assist with my utility bill payment	83
what all can i ask you	142
great western bank's login screen tells me i'm locked out but not why	1
what are the pets you have	38
what is my amazon card's rewards balance	104
what time is it in the pacific standard time	121
on my citi card, the one that ends 1234, what's the apr	4
how long should i cook roast for	27
my name is nick	24
calculate the amount of gas i currently have	47
i want you to go back to factory settings	100
what routing number does chase use	107
what would wells fargo use as routing	107
is it time for a tire change	124
what's my schedule like for thursday the 14th	12
schedule my meeting with jim at 3pm	109
can i hear the beatles	86
where do i go to get a form for w2s	139
what is the correct spelling of the word: dessert	114
what is the rate for 500 cad in usd	39
have a good day	49
i am in downtown austin where is the nearest airport	36
how long would it take to get to chicago by bus	37
how are the fried chicken at zippys	102
i can't figure out why my card was declined at target	18
book a motel in uptown from march 3 to march 4	10
how can i build up my credit score	53
what are some exciting things that are a must do for tourists visiting sedona	134
can you tell me what my federal tax burden is	117
what is the square root of 888	11
how many points have i earned with my chase card	104
if i lose my credit card, will i get a replacement immediately	97
how can i make a change to my credit limit	29
that's a yes	149
take out of my checking 400 dollars and put it into my emergency savings account	130
i need to know when's the next holiday	74
tell me how to spell malignant	114
can i order new checks since i am out	81
does denmark use different sockets	87
i want to pay my cable bill directly from my checking account	83
can you tell me how much i need to pay on my bills this month	7
tell me something interesting about dogs	46
"how can i say ""cancel my order"" in french"	131
yearly salary	54
i need to quick dinner suggestions	67
could my 401k be rolled over	106
i need to set up a reminder for myself	95
give arianna my current location	110
can you ask me that again	96
place an order for bread	80
turn on the tv please	113
i need to know the amount of my income	54
how is my name saved aw	137
what kind of traffic is on hwy 1 going to the downtown area right now	128
what's my yearly income	54
is dan aware of any meetings with me today	70
please change my name to tom	24
do i have butter on my list	111
when do i need to change my motor oil next	79
do you have any ideas on the meaning of life	68
what's the wait like at chima brazilian steakhouse at this time	51
please use whisper mode	146
i am camile	24
call alex	65
have i been spending excessively on donuts recently	115
confirm four for my reservation at fiji	26
tell me why my card was declined at auto zone, why	18
set my alarm for five tomorrow morning, please	2
i would like to know if i can put a pto request in for march 19 to march 20	89
give a 6 sided dice a roll for me	105
how do i set up direct deposit for my cefcu account	35
how we stop my account	45
i need to know how many pto days are left	88
get my income amount for me	54
do i have enough gas to take me home	47
change to a different accent	20
please tell me the address of my current location	31
do you know my credit rating number	30
how do i say good bye in chinese	131
get me flight from philly to atlanta on june 5th i'm coming back june 8th	9
does mexico have any travel alerts i should know about	132
i am going to spain in the future and my bank needs to know this information	133
i would like to change my credit limit	29
add this song to travel	136
what's my total income	54
invalid	76
i want to eat mediterranean fare with at least four stars, near me	103
let me hear the song sympathy for the devil	86
what are the time zones of russia	123
how many miles does this car get per gallon	72
i need to know how many teaspoons are equivalent to two tablesppons	69
does bellagio allow you to do reservations	0
change the language to english	22
define ambivalence for me please	34
i want to put thank you on my playlist called relaxing jams	136
what are your hobbies	141
write a text to kim saying no	119
that's definitely true	149
what's my current credit rating	30
how much is 100 dollars in euros	39
what are you capable of doing and answering	142
is my todo list free	126
i'm sorry, i didn't understand what you said	96
schedule an appointment for a tire check for me	108
i want to know what trenchant means	34
my luggage is missing off of american airlines flight ab123 out of chicago	64
what's the name you like to be called	143
may i please have a definition for the work churlish	34
does march have a holiday	74
i am here to conform my friday reservation at 2:00	26
is there anything on my todo list for taking out the trash	126
there is no juice in my battery please help	62
i want you to roll a 5 sided dice for me	105
what's left in the tank	47
were you born in the 80s	52
is the traffic bad going downtown right now	128
do i have any meetings today between 9 and 10	70
can you add 5 and 89	11
how much air are in my tires	125
i'm in the mood for a joke	118
is chocolate healthy	77
i need to request pto for march 2 and 3	89
can you get a call started to martha	65
did i get approval yet to take off next week	90
how much is on my paycheck this week	84
i want to hear satisfaction	86
what transactions do i have on my visa from the last 4 weeks	129
my debit card was rejected at ella's and i want to know why	18
can you inform me of my gas amount	47
please redeem my credit card points	93
no, that's not right	76
i do not have that information	66
cancel	15
what is it i wanted to bear in mind	94
please tell me if there's been any word on my vacation request	90
how many teaspoons in one tablespoon	69
i want to report a stolen card	99
what's that song that is playing now	144
what is the gas mileage on a 2012 ford fusion	72
what are you’re hobbies, ai	141
please do a search for entertaining activities for tourists in mexico city	134
how can i safeguard my credit score from dropping	53
aquire me them kyrie 4s	80
sync phone	116
what kind of gas mileage does this car get when going through a city	72
could you please raise your volume	25
please give me the amount of pressure in my car tires	125
i need to know if my capital one credit card have international transaction fees	60
do you have a car rental in new york from june 6th to june 9th	17
i'm thankful	120
what is the definition of the word migrate	34
how many teaspoons make up in 1 tablespoon	69
could you increase the speaker volume please	25
what is the average time it takes to get to target in los angeles	37
how much gas does it take to get to jackson	47
read me cat trivia	46
can you let me know if my visa card has been approved	3
how do i set up direct deposit for my old national account	35
on the third i am looking for a flight for under 700 from denver international to new york international	9
has my vacation been okayed yet	90
i need to know how much money i have in all of my bank accounts	6
have my goods been delivered yet	82
how old are you ai	52
